year_perturbation_pct,cycle_perturbation_pct,amplitude,mean,std,success
-0.7181515500504747,0.6043939615080792,356.877551854991,-1.0999380513601857,104.31836961602104,True
-0.8508987126404584,0.9737738732010346,356.6680470874204,4.0962613811389845,104.25952409430617,True
0.5444895385933148,-0.6025686369316552,356.9947615059991,0.837708378232759,104.6699651246158,True
-0.9889557657527952,0.6309228569096684,344.2716032684678,7.1983052549082505,103.90102861683005,True
0.4137146876952342,0.45801433608197456,356.1675728597884,1.3984005636780263,105.06065074309848,True
0.5425406933718915,-0.8519106965318194,355.8311556654216,0.798904017552413,104.53827686430483,True
-0.2830685429114548,-0.7682618809497406,332.9072207729,-6.753208278481382,103.7704707110136,True
0.7262068517511872,0.2465962536551158,354.3054516763574,0.014561173862717559,104.76016409047766,True
-0.3382039502947016,-0.8728832994279527,332.9072207729,-6.753208278481382,103.7704707110136,True
-0.37803535656867565,-0.3496333559465059,357.1848513454556,0.49838659978659494,104.4474270038503,True
0.4592123566761282,0.2751149427104263,358.9904572998024,1.139091951608349,105.08300046291905,True
0.7744254851526531,-0.05557014967610147,358.6564413568176,-0.13966147445184626,104.89598785096223,True
-0.7608115081233966,0.42648957444598995,356.877551854991,-1.0999380513601857,104.31836961602104,True
0.5215700972337948,0.12255439513899243,358.9904572998024,1.139091951608349,105.08300046291905,True
0.541934359909122,-0.012408807271218486,350.4480729460678,-2.6127043164283834,104.8143787314071,True
0.045465658763988066,-0.1449179632829008,20.78641688348718,10.361280156615765,6.045374230967544,True
-0.9491617465118096,-0.7842171460133912,351.73002983402455,2.489321054171736,104.09476728025496,True
-0.9371416286265316,0.27282082252756085,355.6081677411211,3.2417674636841878,103.79715965653311,True
-0.3712880378473467,0.017141382329405493,354.8246957371624,0.9640536901755284,104.74428655669557,True
0.8151329478521862,-0.5014155417022501,351.7934127686488,-0.2223951836158232,104.7575344640589,True
-0.1792341539287406,0.5111022770860973,350.64767383512316,0.15878387446392267,104.83793202851685,True
-0.5424036690167551,-0.8460401803424141,332.9072207729,-6.753208278481382,103.7704707110136,True
-0.420497094172464,-0.6775574254919912,357.1848513454556,0.49838659978659494,104.4474270038503,True
0.859395304685146,0.6162407591288338,344.2016219292069,-4.4955244364263365,104.01637075337523,True
0.266807513020847,0.7429211803754354,43.297786943898586,-21.719612446344517,12.717761405804616,True
0.6073441537982288,-0.6268598822279283,351.7934127686488,-0.2223951836158232,104.7575344640589,True
0.7851179969799554,0.07868448383130146,354.3054516763574,0.014561173862717559,104.76016409047766,True
0.6148803103281251,0.7921825998469865,356.3247448717027,0.5335624354213249,104.37195161854201,True
-0.36399305005627225,-0.7798961509446465,332.9072207729,-6.753208278481382,103.7704707110136,True
-0.5441296749161166,-0.14578442274748737,356.5444840375801,-2.869536943537039,104.52990306727268,True
0.6360295318449863,0.7214611665126868,356.3247448717027,0.5335624354213249,104.37195161854201,True
-0.9860957389376186,0.021494605155131415,355.6081677411211,3.2417674636841878,103.79715965653311,True
-0.16517799370244207,-0.5557843790585395,357.9427472680935,-0.5740682436250183,105.22946148203022,True
-0.7602692653326344,-0.3247696571927441,350.40194005560033,1.803951991409049,104.0471720324997,True
0.8858194078250383,-0.35359413595848954,355.9178071208289,5.833642862283484,104.36416147754542,True
0.03758124348673224,0.40603791779035575,22.17244783332029,-11.097831201514554,6.522476848282414,True
-0.272740795241412,0.9435641654419213,358.81456088323205,0.5417585933326029,104.68470370495474,True
0.9248945898842226,-0.4964354083492717,355.9178071208289,5.833642862283484,104.36416147754542,True
-0.005502988215229029,-0.3982433803664607,357.9427472680935,-0.5740682436250183,105.22946148203022,True
-0.4303190112450648,-0.9262261052909344,332.9072207729,-6.753208278481382,103.7704707110136,True
0.21912866795979374,0.0053580464577230105,0.7963624657040214,-0.39748917462492667,0.26192504684256807,True
-0.8970424975000214,-0.44270707152677713,353.5127298607284,2.6690185953395758,103.88174383332478,True
0.8165317719333076,-0.5208762186660552,351.7934127686488,-0.2223951836158232,104.7575344640589,True
-0.7102102558175538,-0.021094479444874054,350.40194005560033,1.803951991409049,104.0471720324997,True
0.9713009082212015,-0.5158894569769992,355.9178071208289,5.833642862283484,104.36416147754542,True
0.34427109481175705,0.5232392306574352,356.1675728597884,1.3984005636780263,105.06065074309848,True
-0.5247249120152007,0.4564326972237192,357.43178554431336,1.3055106622999935,104.86398670284325,True
-0.2644337345614935,0.264611661187159,353.25079583200755,3.408532567480408,105.01039044281494,True
0.2670594215217894,0.07154936814951704,0.7963624657040214,-0.39748917462492667,0.26192504684256807,True
-0.8194204598911834,0.6706049911784759,356.877551854991,-1.0999380513601857,104.31836961602104,True
-0.3584398700565284,-0.6269629792002915,357.1848513454556,0.49838659978659494,104.4474270038503,True
-0.9184497168904722,0.1817858863764836,355.6081677411211,3.2417674636841878,103.79715965653311,True
0.35512872368456494,-0.9668243421442877,355.8311556654216,0.798904017552413,104.53827686430483,True
0.02418611659856188,-0.5470084496041241,42.468446906089945,21.157958003593503,12.37471218056378,True
0.2903455808188998,-0.6512671419900171,356.9947615059991,0.837708378232759,104.6699651246158,True
0.38187547620493184,-0.2265293073989252,350.4480729460678,-2.6127043164283834,104.8143787314071,True
0.873459977473469,-0.7249581117080135,352.2495713918432,2.2917423879148733,104.5328469324833,True
-0.317867297899483,-0.7730529575188219,332.9072207729,-6.753208278481382,103.7704707110136,True
0.8493872365571256,0.7546787067619619,355.36546732830413,2.896420306274917,103.82335540392683,True
-0.4841167445696888,0.31996809206835813,354.8246957371624,0.9640536901755284,104.74428655669557,True
0.6344444004024316,0.11040162319892466,354.3054516763574,0.014561173862717559,104.76016409047766,True
0.059301156712012956,-0.5162954181990966,42.468446906089945,21.157958003593503,12.37471218056378,True
-0.8137944643882017,0.7944315159066536,354.44565712723863,-4.227215562620808,104.52669235859304,True
0.800836114326661,0.26620291454653583,354.3054516763574,0.014561173862717559,104.76016409047766,True
-0.32194041790259864,-0.3015808507746782,356.5444840375801,-2.869536943537039,104.52990306727268,True
0.4519113577404787,0.7942205199051542,345.5979416977037,5.292323514799976,104.97134880034767,True
0.7741728485302345,0.5597510917152477,355.5349190550427,3.8036213399727634,104.45666122089271,True
