tropical_year,cycle_years,annual_drift,residual,coupling_strength,top3_error,strong_alignments,predicted_amplitude,amplitude_raw,bounded_dynamically,calendar_acceptable_15deg,calendar_acceptable_5deg,calendar_acceptable_2deg,both_15deg,both_5deg,both_2deg
373.3399999999788,286.6448813414209,9.339999999978772,-8.070136054400614,9.89733959242964,0.10103725255268481,31,8086.614942210838,8086.614942210838,True,False,False,False,False,False,False
373.34999999997876,286.63720369627987,9.349999999978763,-8.080102040795161,10.167138146879699,0.09835609446370124,31,8096.143639365689,8096.143639365689,True,False,False,False,False,False,False
373.35999999997875,286.62952646241183,9.359999999978754,-8.09006802718971,10.452042475656034,0.09567507999791532,31,8105.672359945075,8105.672359945075,True,False,False,False,False,False,False
373.36999999997875,286.6218496397838,9.369999999978745,-8.10003401358426,10.753357754284062,0.09299420914380041,31,8115.201103947115,8115.201103947115,True,False,False,False,False,False,False
373.37999999997874,286.6141732283628,9.379999999978736,-8.109999999978807,11.072543977651103,0.0903134818898355,31,8124.729871369929,8124.729871369929,True,False,False,False,False,False,False
373.3899999999787,286.60649722811564,9.389999999978727,-8.119965986373357,11.411239617327022,0.08763289822444731,31,8134.258662211632,8134.258662211632,True,False,False,False,False,False,False
373.3999999999787,286.5988216390094,9.399999999978718,-8.129931972767906,11.771289753590798,0.08495245813611485,31,8143.787476470344,8143.787476470344,True,False,False,False,False,False,False
373.4099999999787,286.59114646101096,9.409999999978709,-8.139897959162454,12.154779701791089,0.08227216161331523,31,8153.316314144182,8153.316314144182,True,False,False,False,False,False,False
373.4199999999787,286.5834716940874,9.4199999999787,-8.149863945557003,12.564075427050401,0.07959200864450433,31,8162.8451752312685,8162.8451752312685,True,False,False,False,False,False,False
373.4299999999787,286.5757973382056,9.42999999997869,-8.159829931951553,13.001872401778831,0.07691199921814235,31,8172.37405972972,8172.37405972972,True,False,False,False,False,False,False
373.4399999999787,286.56812339333254,9.439999999978681,-8.1697959183461,13.47125503793458,0.07423213332269601,31,8181.902967637651,8181.902967637651,True,False,False,False,False,False,False
373.4499999999787,286.5604498594353,9.449999999978672,-8.17976190474065,13.97576946422251,0.07155241094667207,31,8191.431898953195,8191.431898953195,True,False,False,False,False,False,False
373.45999999997866,286.5527767364808,9.459999999978663,-8.189727891135199,14.519513280076282,0.06887283207848316,31,8200.960853674456,8200.960853674456,True,False,False,False,False,False,False
373.46999999997865,286.545104024436,9.469999999978654,-8.199693877529747,15.107247093417282,0.06619339670665296,31,8210.489831799561,8210.489831799561,True,False,False,False,False,False,False
373.47999999997865,286.53743172326796,9.479999999978645,-8.209659863924296,15.744534270613842,0.06351410481962845,31,8220.018833326634,8220.018833326634,True,False,False,False,False,False,False
373.48999999997864,286.5297598329436,9.489999999978636,-8.219625850318845,16.437917590146924,0.060834956405877806,31,8229.547858253787,8229.547858253787,True,False,False,False,False,False,False
373.4999999999786,286.52208835343004,9.499999999978627,-8.229591836713393,17.195144692842543,0.058155951453915285,31,8239.076906579146,8239.076906579146,True,False,False,False,False,False,False
373.5099999999786,286.51441728469416,9.509999999978618,-8.239557823107942,18.025458813039947,0.05547708995216153,31,8248.605978300826,8248.605978300826,True,False,False,False,False,False,False
373.5199999999786,286.5067466267031,9.519999999978609,-8.249523809502492,18.939977961803326,0.05279837188917127,31,8258.135073416963,8258.135073416963,True,False,False,False,False,False,False
373.5299999999786,286.4990763794237,9.5299999999786,-8.25948979589704,19.952195635300022,0.05011979725332936,31,8267.664191925654,8267.664191925654,True,False,False,False,False,False,False
373.5399999999786,286.4914065428231,9.53999999997859,-8.269455782291589,21.07865105107488,0.0474413660331934,31,8277.19333382504,8277.19333382504,True,False,False,False,False,False,False
373.5499999999786,286.48373711686827,9.549999999978581,-8.279421768686138,22.33983988204127,0.044763078217220705,31,8286.722499113237,8286.722499113237,True,False,False,False,False,False,False
373.5599999999786,286.4760681015262,9.559999999978572,-8.289387755080686,23.761472571104942,0.04208493379387802,31,8296.251687788363,8296.251687788363,True,False,False,False,False,False,False
373.56999999997856,286.46839949676405,9.569999999978563,-8.299353741475235,25.376245502322096,0.03940693275167492,31,8305.780899848542,8305.780899848542,True,False,False,False,False,False,False
373.57999999997855,286.4607313025487,9.579999999978554,-8.309319727869784,27.226386666338925,0.036729075079079083,31,8315.310135291897,8315.310135291897,True,False,False,False,False,False,False
373.58999999997855,286.4530635188473,9.589999999978545,-8.319285714264332,29.367401993512335,0.034051360764595855,31,8324.839394116549,8324.839394116549,True,False,False,False,False,False,False
373.59999999997854,286.4453961456267,9.599999999978536,-8.329251700658881,31.873739400959916,0.03137378979668397,31,8334.36867632062,8334.36867632062,True,False,False,False,False,False,False
373.6099999999785,286.4377291828542,9.609999999978527,-8.33921768705343,34.84762264601086,0.02869636216387558,31,8343.897981902239,8343.897981902239,True,False,False,False,False,False,False
373.6199999999785,286.43006263049665,9.619999999978518,-8.349183673447978,38.433337475946196,0.026019077854632266,31,8353.42731085952,8353.42731085952,True,False,False,False,False,False,False
373.6299999999785,286.42239648852114,9.629999999978509,-8.359149659842528,42.84134629045638,0.023341936857450406,31,8362.956663190591,8362.956663190591,True,False,False,False,False,False,False
